id,lnw,exper,ged,postexp,black,hispanic,hgc,hgc.9,uerate,ue.7,ue.centert1,ue.mean,ue.person.cen,ue1
9573,1.577,1.536,0,0.000,1,0,10,1,7.01,0.009,-1.791,7.01,0.000,8.80
9573,1.632,1.951,0,0.000,1,0,10,1,9.30,2.300,0.500,7.01,2.292,8.80
9573,1.433,2.201,0,0.000,1,0,10,1,7.40,0.400,-1.400,7.01,0.391,8.80
9573,2.111,2.729,0,0.000,1,0,10,1,7.30,0.300,-1.500,7.01,0.292,8.80
9573,1.349,3.299,0,0.000,1,0,10,1,7.40,0.400,-1.400,7.01,0.391,8.80
9573,1.707,4.384,0,0.000,1,0,10,1,4.20,-2.805,-4.605,7.01,-2.813,8.80
9573,1.632,4.991,0,0.000,1,0,10,1,3.30,-3.705,-5.505,7.01,-3.714,8.80
9573,1.447,5.129,0,0.000,1,0,10,1,5.89,-1.105,-2.905,7.01,-1.113,8.80
9573,2.486,5.865,0,0.000,1,0,10,1,6.90,-0.100,-1.900,7.01,-0.108,8.80
9601,1.415,0.340,0,0.000,0,0,9,0,8.90,1.900,0.000,9.47,-0.565,8.90
9601,1.532,1.000,0,0.000,0,0,9,0,13.20,6.200,4.300,9.47,3.735,8.90
9601,0.732,1.245,0,0.000,0,0,9,0,6.30,-0.705,-2.605,9.47,-3.170,8.90
9612,1.096,0.915,0,0.000,0,0,7,-2,12.40,5.400,0.000,9.35,3.053,12.40
9612,1.714,1.203,1,0.288,0,0,7,-2,6.30,-0.705,-6.105,9.35,-3.053,12.40
9613,1.596,0.375,0,0.000,0,0,11,2,15.40,8.400,NA,10.47,4.934,15.40
9613,1.693,1.375,0,0.000,0,0,11,2,12.40,5.400,-3.000,10.47,1.934,15.40
9613,1.485,2.740,0,0.000,0,0,11,2,10.80,3.800,-4.600,10.47,0.334,15.40
9613,1.371,3.685,0,0.000,0,0,11,2,10.60,3.600,-4.800,10.47,0.134,15.40
9613,1.303,4.013,0,0.000,0,0,11,2,7.30,0.300,-8.100,10.47,-3.166,15.40
9613,1.751,5.013,0,0.000,0,0,11,2,6.30,-0.705,-9.105,10.47,-4.171,15.40
9617,1.803,1.000,0,0.000,0,0,11,2,6.30,-0.705,0.000,5.67,0.627,6.30
9617,2.050,2.038,0,0.000,0,0,11,2,7.40,0.400,1.105,5.67,1.732,6.30
9617,2.092,2.981,0,0.000,0,0,11,2,7.50,0.500,1.205,5.67,1.832,6.30
9617,1.856,4.019,0,0.000,0,0,11,2,5.67,-1.332,-0.627,5.67,0.000,6.30
9617,2.042,4.962,0,0.000,0,0,11,2,5.67,-1.332,-0.627,5.67,0.000,6.30
9617,2.195,6.000,0,0.000,0,0,11,2,4.80,-2.205,-1.500,5.67,-0.873,6.30
9617,2.219,7.231,0,0.000,0,0,11,2,5.67,-1.332,-0.627,5.67,0.000,6.30
9617,2.506,8.481,0,0.000,0,0,11,2,4.30,NA,-2.000,5.67,-1.373,6.30
9617,2.576,9.250,0,0.000,0,0,11,2,4.59,-2.405,-1.700,5.67,-1.073,6.30
9617,1.975,10.308,0,0.000,0,0,11,2,4.80,-2.205,-1.500,5.67,-0.873,6.30
9618,1.768,0.060,0,0.000,0,0,9,0,4.59,-2.405,0.000,6.97,-2.379,4.59
9618,1.422,0.604,0,0.000,0,0,9,0,7.40,0.400,2.805,6.97,0.426,4.59
9618,1.668,0.657,1,0.000,0,0,9,0,15.70,NA,11.105,6.97,8.726,4.59
9618,1.455,1.237,1,0.580,0,0,9,0,12.00,5.000,7.405,6.97,5.026,4.59
9618,1.563,2.275,1,1.618,0,0,9,0,5.09,-1.905,0.500,6.97,-1.879,4.59
9618,1.462,4.544,1,3.888,0,0,9,0,4.80,-2.205,0.200,6.97,-2.179,4.59
9618,1.756,5.717,1,5.061,0,0,9,0,4.39,-2.605,-0.200,6.97,-2.579,4.59
9618,2.066,6.465,1,5.809,0,0,9,0,4.39,NA,-0.200,6.97,-2.579,4.59
9618,1.609,7.483,1,6.827,0,0,9,0,4.39,-2.605,NA,6.97,-2.579,4.59
9628,1.615,1.491,0,0.000,0,1,11,2,6.30,-0.705,0.000,5.54,0.759,6.30
9628,1.517,2.472,0,0.000,0,1,11,2,7.40,0.400,1.105,5.54,1.864,6.30
9628,1.668,3.265,0,0.000,0,1,11,2,7.50,0.500,1.205,5.54,1.964,6.30
9628,1.727,5.276,0,0.000,0,1,11,2,5.09,-1.905,-1.200,5.54,-0.441,6.30
9628,1.789,6.199,0,0.000,0,1,11,2,4.80,-2.205,NA,5.54,-0.741,6.30
9628,1.932,7.488,0,0.000,0,1,11,2,4.80,-2.205,-1.500,5.54,-0.741,6.30
9628,2.456,8.872,0,0.000,0,1,11,2,4.39,-2.605,-1.900,5.54,-1.141,6.30
9628,1.862,9.449,0,0.000,0,1,11,2,4.39,-2.605,-1.900,5.54,-1.141,6.30
9628,2.140,10.729,0,0.000,0,1,11,2,4.39,NA,-1.900,5.54,-1.141,6.30
9628,2.100,11.537,0,0.000,0,1,11,2,6.30,-0.705,NA,5.54,0.759,6.30
9642,1.461,0.829,0,0.000,0,1,10,1,7.50,0.500,0.000,5.65,1.849,7.50
9642,1.804,1.209,0,0.000,0,1,10,1,4.59,-2.405,-2.905,5.65,-1.056,7.50
9642,2.437,2.022,0,0.000,0,1,10,1,4.99,-2.005,-2.505,5.65,-0.656,7.50
9642,1.943,3.137,0,0.000,0,1,10,1,5.20,-1.805,-2.305,5.65,-0.456,7.50
9642,1.485,4.637,0,0.000,0,1,10,1,4.99,-2.005,-2.505,5.65,-0.656,7.50
9642,1.707,5.483,0,0.000,0,1,10,1,6.70,-0.305,-0.805,5.65,1.044,7.50
9642,1.842,6.329,0,0.000,0,1,10,1,6.30,-0.705,-1.205,5.65,0.644,7.50
9642,2.708,7.598,0,0.000,0,1,10,1,5.09,-1.905,-2.405,5.65,-0.556,7.50
9642,2.263,8.541,0,0.000,0,1,10,1,5.49,-1.505,-2.005,5.65,-0.156,7.50
9649,1.892,0.475,0,0.000,0,0,11,2,8.30,1.300,NA,5.15,3.154,8.30
9649,2.038,1.403,0,0.000,0,0,11,2,4.59,-2.405,-3.705,5.15,-0.551,8.30
9649,2.155,2.121,0,0.000,0,0,11,2,4.99,-2.005,-3.305,5.15,-0.151,8.30
9649,2.126,3.318,0,0.000,0,0,11,2,5.20,-1.805,-3.105,5.15,0.049,8.30
9649,2.442,4.350,0,0.000,0,0,11,2,4.99,-2.005,-3.305,5.15,-0.151,8.30
9649,2.177,4.782,0,0.000,0,0,11,2,4.49,-2.505,-3.805,5.15,-0.651,8.30
9649,1.842,5.127,0,0.000,0,0,11,2,4.20,-2.805,-4.105,5.15,-0.951,8.30
9649,2.140,6.187,0,0.000,0,0,11,2,4.39,-2.605,-3.905,5.15,-0.751,8.30
9650,1.430,0.742,0,0.000,0,0,8,-1,8.30,1.300,0.000,5.17,3.133,8.30
9650,1.750,1.827,0,0.000,0,0,8,-1,4.59,-2.405,-3.705,5.17,-0.572,8.30
9650,1.870,1.846,0,0.000,0,0,8,-1,4.99,-2.005,-3.305,5.17,-0.172,8.30
9650,1.840,1.903,0,0.000,0,0,8,-1,5.20,-1.805,-3.105,5.17,0.028,8.30
9650,2.044,3.249,0,0.000,0,0,8,-1,4.49,-2.505,-3.805,5.17,-0.672,8.30
9650,2.066,3.869,0,0.000,0,0,8,-1,4.20,-2.805,-4.105,5.17,-0.972,8.30
9650,2.079,4.831,0,0.000,0,0,8,-1,4.39,-2.605,-3.905,5.17,-0.772,8.30
9664,1.797,2.365,1,2.365,0,1,8,-1,5.49,-1.505,0.000,5.49,0.000,5.49
9678,1.848,0.420,0,0.000,1,0,8,-1,10.30,3.300,0.000,9.25,1.052,10.30
9678,1.749,0.860,0,0.000,1,0,8,-1,12.00,5.000,1.700,9.25,2.752,10.30
9678,1.707,0.980,0,0.000,1,0,8,-1,11.50,4.500,1.200,9.25,2.252,10.30
9678,1.260,1.040,0,0.000,1,0,8,-1,8.60,1.600,-1.700,9.25,-0.648,10.30
9678,1.573,2.020,0,0.000,1,0,8,-1,6.80,-0.205,-3.505,9.25,-2.453,10.30
9678,1.300,2.160,0,0.000,1,0,8,-1,6.30,-0.705,-4.005,9.25,-2.953,10.30
9688,1.461,0.425,0,0.000,1,0,9,0,7.80,0.800,0.000,9.96,-2.156,7.80
9688,1.604,0.545,0,0.000,1,0,9,0,14.80,7.800,7.000,9.96,4.844,7.80
9688,2.431,1.056,0,0.000,1,0,9,0,12.00,5.000,4.200,9.96,2.044,7.80
9688,1.382,1.791,1,0.000,1,0,9,0,13.40,6.400,5.600,9.96,3.444,7.80
9688,1.660,2.166,1,0.375,1,0,9,0,8.60,1.600,0.800,9.96,-1.356,7.80
9688,1.946,2.561,1,0.770,1,0,9,0,6.80,-0.205,-1.005,9.96,-3.161,7.80
9688,1.975,2.901,1,1.110,1,0,9,0,6.30,NA,-1.505,9.96,-3.661,7.80
9769,2.546,1.000,1,1.000,1,0,9,0,3.60,-3.405,0.000,6.83,-3.239,3.60
9769,2.286,2.154,1,2.154,1,0,9,0,4.89,-2.105,1.300,6.83,-1.939,3.60
9769,2.430,3.077,1,3.077,1,0,9,0,10.00,3.000,6.405,6.83,3.166,3.60
9769,3.242,3.981,1,3.981,1,0,9,0,7.40,0.400,3.805,6.83,0.566,3.60
9769,2.557,5.250,1,5.250,1,0,9,0,8.00,NA,4.405,6.83,1.166,3.60
9769,2.038,6.269,1,6.269,1,0,9,0,9.30,2.300,5.705,6.83,2.466,3.60
9769,2.848,7.423,1,7.423,1,0,9,0,9.00,2.000,5.405,6.83,2.166,3.60
9769,2.328,8.481,1,8.481,1,0,9,0,7.80,0.800,4.205,6.83,0.966,3.60
9769,1.648,9.750,1,9.750,1,0,9,0,5.49,-1.505,1.900,6.83,-1.339,3.60
9769,2.486,10.712,1,10.710,1,0,9,0,4.49,NA,0.900,6.83,-2.339,3.60
9769,2.596,11.673,1,11.670,1,0,9,0,5.20,-1.805,NA,6.83,-1.639,3.60
9770,2.169,1.124,0,0.000,0,1,8,-1,3.60,-3.405,0.000,6.83,-3.239,3.60
9770,1.645,1.805,0,0.000,0,1,8,-1,4.89,-2.105,1.300,6.83,-1.939,3.60
9770,2.297,2.455,0,0.000,0,1,8,-1,10.00,3.000,6.405,6.83,3.166,3.60
9770,2.987,3.431,0,0.000,0,1,8,-1,7.40,0.400,3.805,6.83,0.566,3.60
9770,2.081,4.373,0,0.000,0,1,8,-1,8.00,1.000,NA,6.83,1.166,3.60
9770,2.482,5.068,0,0.000,0,1,8,-1,9.30,2.300,5.705,6.83,2.466,3.60
9770,2.155,6.108,0,0.000,0,1,8,-1,9.00,2.000,5.405,6.83,2.166,3.60
9770,1.707,7.358,0,0.000,0,1,8,-1,7.80,0.800,4.205,6.83,0.966,3.60
9770,2.402,8.301,0,0.000,0,1,8,-1,5.49,NA,1.900,6.83,-1.339,3.60
9770,1.942,9.474,0,0.000,0,1,8,-1,4.49,-2.505,NA,6.83,-2.339,3.60
9770,2.445,10.281,0,0.000,0,1,8,-1,5.20,-1.805,1.600,6.83,-1.639,3.60
9775,1.727,0.387,0,0.000,0,1,9,0,4.70,-2.305,0.000,6.23,-1.531,4.70
9775,1.907,1.310,0,0.000,0,1,9,0,3.60,-3.405,-1.100,6.23,-2.631,4.70
9775,1.884,2.114,1,0.000,0,1,9,0,4.89,-2.105,0.200,6.23,-1.331,4.70
9775,2.348,2.779,1,0.665,0,1,9,0,10.00,3.000,5.305,6.23,3.774,4.70
9775,1.995,3.777,1,1.663,0,1,9,0,5.09,-1.905,0.400,6.23,-1.131,4.70
9775,2.379,4.447,1,2.333,0,1,9,0,6.20,-0.805,1.500,6.23,-0.031,4.70
9775,1.566,5.466,1,3.352,0,1,9,0,6.80,-0.205,2.100,6.23,0.569,4.70
9775,1.858,8.043,1,5.929,0,1,9,0,8.40,1.400,3.705,6.23,2.174,4.70
9775,1.842,8.628,1,6.514,0,1,9,0,6.70,-0.305,NA,6.23,0.469,4.70
9775,1.760,9.705,1,7.591,0,1,9,0,5.89,-1.105,1.200,6.23,-0.331,4.70
9779,2.195,1.077,0,0.000,0,1,10,1,4.89,-2.105,0.000,6.92,-2.025,4.89
9779,2.209,1.962,0,0.000,0,1,10,1,10.00,3.000,5.105,6.92,3.080,4.89
9779,1.995,2.923,0,0.000,0,1,10,1,7.40,0.400,2.505,6.92,0.480,4.89
9779,2.224,3.904,0,0.000,0,1,10,1,8.00,1.000,3.105,6.92,1.080,4.89
9779,2.187,5.404,0,0.000,0,1,10,1,9.00,2.000,4.105,6.92,2.080,4.89
9779,2.120,6.327,0,0.000,0,1,10,1,7.80,0.800,2.905,6.92,0.880,4.89
9779,2.072,7.231,0,0.000,0,1,10,1,5.49,-1.505,0.600,6.92,-1.425,4.89
9779,2.230,8.308,0,0.000,0,1,10,1,4.49,-2.505,-0.400,6.92,-2.425,4.89
9779,2.446,9.212,0,0.000,0,1,10,1,5.20,-1.805,0.300,6.92,-1.725,4.89
9785,1.645,1.019,0,0.000,0,0,8,-1,5.09,-1.905,0.000,5.96,-0.867,5.09
9785,1.577,1.334,1,0.000,0,0,8,-1,6.39,-0.605,1.300,5.96,0.433,5.09
9785,2.126,1.997,1,0.663,0,0,8,-1,6.39,-0.605,1.300,5.96,0.433,5.09
9801,1.418,0.942,0,0.000,0,1,6,-3,6.49,-0.505,0.000,5.65,0.842,6.49
9801,1.554,2.038,0,0.000,0,1,6,-3,5.99,-1.005,-0.500,5.65,0.342,6.49
9801,1.587,3.019,0,0.000,0,1,6,-3,6.20,-0.805,-0.300,5.65,0.542,6.49
9801,1.602,3.379,0,0.000,0,1,6,-3,4.39,-2.605,-2.100,5.65,-1.258,6.49
9801,1.842,4.322,0,0.000,0,1,6,-3,3.69,-3.305,-2.800,5.65,-1.958,6.49
9801,1.872,5.341,0,0.000,0,1,6,-3,5.89,-1.105,-0.600,5.65,0.242,6.49
9801,3.155,6.283,0,0.000,0,1,6,-3,6.90,-0.100,0.405,5.65,1.247,6.49
9802,1.516,0.212,0,0.000,0,1,7,-2,4.39,NA,0.000,4.39,0.000,4.39
9802,1.138,0.676,0,0.000,0,1,7,-2,4.39,-2.605,0.000,4.39,0.000,4.39
9806,1.499,0.033,0,0.000,0,0,7,-2,7.66,0.665,0.000,7.66,0.000,7.66
9806,1.889,0.865,0,0.000,0,0,7,-2,9.70,2.700,2.035,7.66,2.035,7.66
9806,2.641,1.221,0,0.000,0,0,7,-2,7.60,0.600,-0.065,7.66,-0.065,7.66
9806,1.221,2.121,0,0.000,0,0,7,-2,5.70,NA,-1.970,7.66,-1.970,7.66
9814,1.729,0.232,0,0.000,0,1,8,-1,19.20,12.205,0.000,13.37,5.838,19.20
9814,3.414,0.312,0,0.000,0,1,8,-1,16.70,9.700,-2.505,13.37,3.333,19.20
9814,1.596,1.293,0,0.000,0,1,8,-1,14.70,7.700,-4.505,13.37,1.333,19.20
9814,1.627,2.466,0,0.000,0,1,8,-1,14.00,7.000,-5.205,13.37,0.633,19.20
9814,1.698,3.524,0,0.000,0,1,8,-1,11.60,4.600,-7.605,13.37,-1.767,19.20
9814,1.667,4.889,0,0.000,0,1,8,-1,10.50,3.500,-8.705,13.37,-2.867,19.20
9814,1.660,5.677,0,0.000,0,1,8,-1,10.20,3.200,-9.005,13.37,-3.167,19.20
9814,1.629,6.754,0,0.000,0,1,8,-1,9.40,2.400,-9.805,13.37,-3.967,19.20
9814,1.609,7.430,0,0.000,0,1,8,-1,14.00,7.000,-5.205,13.37,0.633,19.20
9816,1.907,0.221,0,0.000,0,1,9,0,12.20,5.200,0.000,12.44,-0.236,12.20
9816,1.610,1.183,0,0.000,0,1,9,0,18.91,11.905,6.705,12.44,6.469,12.20
9816,1.535,2.144,0,0.000,0,1,9,0,19.20,12.205,7.005,12.44,6.769,12.20
9816,0.828,3.317,0,0.000,0,1,9,0,16.70,9.700,NA,12.44,4.264,12.20
9816,1.462,3.957,0,0.000,0,1,9,0,14.70,7.700,2.500,12.44,2.264,12.20
9816,1.972,4.701,0,0.000,0,1,9,0,4.70,-2.305,-7.505,12.44,-7.741,12.20
9816,1.501,5.797,0,0.000,0,1,9,0,11.60,4.600,-0.600,12.44,-0.836,12.20
9816,1.803,7.124,0,0.000,0,1,9,0,10.50,3.500,-1.700,12.44,-1.936,12.20
9816,1.922,7.944,0,0.000,0,1,9,0,4.89,-2.105,NA,12.44,-7.541,12.20
9816,2.015,9.329,0,0.000,0,1,9,0,9.40,2.400,-2.800,12.44,-3.036,12.20
9816,1.665,9.469,0,0.000,0,1,9,0,14.00,7.000,1.800,12.44,1.564,12.20
9821,1.798,0.981,0,0.000,0,1,9,0,18.91,11.905,0.000,14.54,4.361,18.91
9821,1.786,1.821,0,0.000,0,1,9,0,19.20,12.205,0.300,14.54,4.661,18.91
9821,1.923,2.744,0,0.000,0,1,9,0,16.70,9.700,NA,14.54,2.156,18.91
9821,2.253,3.699,0,0.000,0,1,9,0,14.70,7.700,-4.205,14.54,0.156,18.91
9821,2.267,4.699,0,0.000,0,1,9,0,14.54,7.544,-4.361,14.54,0.000,18.91
9821,2.337,5.776,0,0.000,0,1,9,0,11.60,4.600,-7.305,14.54,-2.944,18.91
9821,2.280,6.876,0,0.000,0,1,9,0,10.50,3.500,-8.405,14.54,-4.044,18.91
9821,2.232,6.976,0,0.000,0,1,9,0,10.20,3.200,-8.705,14.54,-4.344,18.91
9827,1.491,0.160,0,0.000,1,0,8,-1,19.20,12.205,0.000,8.90,10.307,19.20
9827,1.596,0.480,0,0.000,1,0,8,-1,6.49,-0.505,-12.710,8.90,-2.403,19.20
9827,2.665,1.768,0,0.000,1,0,8,-1,5.99,-1.005,-13.210,8.90,-2.903,19.20
9827,1.873,5.038,0,0.000,1,0,8,-1,5.89,-1.105,-13.310,8.90,-3.003,19.20
9827,1.834,5.961,0,0.000,1,0,8,-1,6.90,-0.100,NA,8.90,-1.998,19.20
9836,1.532,0.612,1,0.000,0,1,9,0,16.30,9.300,0.000,15.20,1.100,16.30
9836,0.747,0.652,1,0.040,0,1,9,0,16.60,NA,0.300,15.20,1.400,16.30
9836,1.819,1.736,1,1.124,0,1,9,0,16.10,9.100,-0.200,15.20,0.900,16.30
9836,2.012,2.516,1,1.904,0,1,9,0,16.80,9.800,0.500,15.20,1.600,16.30
9836,2.066,4.476,1,3.864,0,1,9,0,12.00,5.000,-4.300,15.20,-3.200,16.30
9836,2.212,5.399,1,4.787,0,1,9,0,12.10,5.100,-4.200,15.20,-3.100,16.30
9836,2.118,6.438,1,5.826,0,1,9,0,16.50,NA,0.200,15.20,1.300,16.30
9853,1.763,0.463,0,0.000,0,1,10,1,5.70,-1.305,0.000,5.32,0.374,5.70
9853,1.892,0.579,0,0.000,0,1,10,1,8.40,1.400,2.705,5.32,3.079,5.70
9853,1.856,1.159,0,0.000,0,1,10,1,5.59,-1.405,-0.100,5.32,0.274,5.70
9853,1.885,2.219,0,0.000,0,1,10,1,6.30,-0.705,0.600,5.32,0.974,5.70
9853,1.717,3.499,0,0.000,0,1,10,1,3.99,-3.005,-1.700,5.32,-1.326,5.70
9853,1.842,3.559,0,0.000,0,1,10,1,3.49,-3.505,-2.200,5.32,-1.826,5.70
9853,1.896,3.613,0,0.000,0,1,10,1,3.39,-3.605,-2.300,5.32,-1.926,5.70
9853,1.570,4.326,0,0.000,0,1,10,1,5.70,-1.305,0.000,5.32,0.374,5.70
9875,1.987,0.122,0,0.000,0,1,11,2,8.00,1.000,0.000,7.61,0.391,8.00
9875,2.059,0.786,0,0.000,0,1,11,2,10.90,3.900,2.900,7.61,3.291,8.00
9875,2.033,1.805,0,0.000,0,1,11,2,11.80,4.800,3.800,7.61,4.191,8.00
9875,2.079,2.690,0,0.000,0,1,11,2,9.10,2.100,1.100,7.61,1.491,8.00
9875,1.819,3.385,0,0.000,0,1,11,2,6.90,-0.100,-1.100,7.61,-0.709,8.00
9875,1.719,3.945,0,0.000,0,1,11,2,6.49,-0.505,-1.505,7.61,-1.114,8.00
9875,1.434,3.947,0,0.000,0,1,11,2,5.39,-1.605,-2.605,7.61,-2.214,8.00
9875,2.960,4.379,0,0.000,0,1,11,2,5.30,-1.705,-2.705,7.61,-2.314,8.00
9875,2.759,4.589,0,0.000,0,1,11,2,4.59,-2.405,-3.405,7.61,-3.014,8.00
9886,1.796,0.956,0,0.000,0,1,11,2,8.30,1.300,0.000,5.97,2.326,8.30
9886,1.892,1.936,0,0.000,0,1,11,2,9.80,2.800,1.500,5.97,3.826,8.30
9886,2.261,2.756,0,0.000,0,1,11,2,6.80,-0.205,-1.505,5.97,0.821,8.30
9886,2.735,3.775,0,0.000,0,1,11,2,5.30,-1.705,-3.005,5.97,-0.679,8.30
9886,2.600,4.871,0,0.000,0,1,11,2,5.20,-1.805,-3.105,5.97,-0.779,8.30
9886,2.665,6.121,0,0.000,0,1,11,2,4.49,-2.505,-3.805,5.97,-1.479,8.30
9886,2.401,7.314,0,0.000,0,1,11,2,4.20,-2.805,-4.105,5.97,-1.779,8.30
9886,2.956,8.544,0,0.000,0,1,11,2,3.49,-3.505,-4.805,5.97,-2.479,8.30
9886,2.851,9.371,0,0.000,0,1,11,2,6.20,-0.805,-2.105,5.97,0.221,8.30
9888,1.532,0.188,0,0.000,0,1,9,0,8.30,1.300,0.000,5.82,2.479,8.30
9888,1.491,0.643,0,0.000,0,1,9,0,9.80,2.800,1.500,5.82,3.979,8.30
9888,1.693,1.343,0,0.000,0,1,9,0,6.80,-0.205,-1.505,5.82,0.974,8.30
9888,1.845,2.843,0,0.000,0,1,9,0,4.49,-2.505,-3.805,5.82,-1.326,8.30
9888,2.113,3.783,0,0.000,0,1,9,0,4.20,-2.805,-4.105,5.82,-1.626,8.30
9888,1.777,4.403,0,0.000,0,1,9,0,3.30,-3.705,NA,5.82,-2.526,8.30
9888,2.022,5.499,0,0.000,0,1,9,0,3.49,-3.505,-4.805,5.82,-2.326,8.30
9888,2.040,6.422,0,0.000,0,1,9,0,6.20,-0.805,-2.105,5.82,0.374,8.30
9909,1.856,0.066,0,0.000,0,0,11,2,5.09,-1.905,0.000,4.74,0.350,5.09
9909,1.890,0.559,0,0.000,0,0,11,2,4.39,-2.605,-0.700,4.74,-0.350,5.09
9912,1.788,0.690,0,0.000,0,1,9,0,4.39,-2.605,NA,4.29,0.109,4.39
9912,2.265,1.690,0,0.000,0,1,9,0,6.20,-0.805,1.800,4.29,1.909,4.39
9912,2.178,2.863,0,0.000,0,1,9,0,7.40,0.400,3.005,4.29,3.114,4.39
9912,2.222,3.652,0,0.000,0,1,9,0,4.70,-2.305,0.300,4.29,0.409,4.39
9912,2.512,4.709,0,0.000,0,1,9,0,4.20,-2.805,-0.200,4.29,-0.091,4.39
9912,2.505,5.959,0,0.000,0,1,9,0,4.20,-2.805,NA,4.29,-0.091,4.39
9912,2.497,6.902,0,0.000,0,1,9,0,3.30,-3.705,-1.100,4.29,-0.991,4.39
9912,2.741,8.132,0,0.000,0,1,9,0,2.89,-4.105,-1.500,4.29,-1.391,4.39
9912,2.328,9.132,0,0.000,0,1,9,0,2.49,NA,-1.900,4.29,-1.791,4.39
9912,2.433,10.171,0,0.000,0,1,9,0,2.60,-4.405,-1.800,4.29,-1.691,4.39
9912,2.601,11.113,0,0.000,0,1,9,0,4.80,-2.205,0.400,4.29,0.509,4.39
9914,1.933,0.740,0,0.000,0,1,11,2,6.20,-0.805,0.000,4.28,1.919,6.20
9914,1.987,1.100,0,0.000,0,1,11,2,7.40,0.400,1.205,4.28,3.125,6.20
9914,1.951,1.160,0,0.000,0,1,11,2,4.70,NA,-1.500,4.28,0.419,6.20
9914,2.042,1.440,0,0.000,0,1,11,2,4.20,-2.805,-2.000,4.28,-0.080,6.20
9914,2.952,2.380,0,0.000,0,1,11,2,4.20,-2.805,-2.000,4.28,-0.080,6.20
9914,2.912,3.611,0,0.000,0,1,11,2,3.30,-3.705,-2.900,4.28,-0.980,6.20
9914,2.946,4.707,0,0.000,0,1,11,2,2.89,-4.105,-3.300,4.28,-1.380,6.20
9914,2.536,5.726,0,0.000,0,1,11,2,2.49,-4.505,-3.700,4.28,-1.781,6.20
9914,2.708,6.822,0,0.000,0,1,11,2,2.60,-4.405,-3.600,4.28,-1.681,6.20
9914,2.263,7.152,0,0.000,0,1,11,2,4.80,-2.205,-1.400,4.28,0.520,6.20
9919,1.169,0.660,1,0.660,0,1,7,-2,4.89,-2.105,0.000,6.06,-1.168,4.89
9919,1.972,1.508,1,1.508,0,1,7,-2,4.70,-2.305,-0.200,6.06,-1.367,4.89
9919,1.832,2.681,1,2.681,0,1,7,-2,3.89,-3.105,-1.000,6.06,-2.168,4.89
9919,1.890,4.065,1,4.065,0,1,7,-2,3.49,-3.505,-1.400,6.06,-2.568,4.89
9919,1.755,4.245,1,4.245,0,1,7,-2,4.59,-2.405,-0.300,6.06,-1.467,4.89
9919,2.129,5.745,1,5.745,0,1,7,-2,14.80,7.800,9.905,6.06,8.738,4.89
9957,1.710,0.827,1,0.827,0,1,7,-2,8.60,1.600,0.000,6.96,1.636,8.60
9957,1.484,1.577,1,1.577,0,1,7,-2,7.90,0.900,-0.700,6.96,0.936,8.60
9957,1.768,2.477,1,2.477,0,1,7,-2,6.49,-0.505,-2.105,6.96,-0.469,8.60
9957,1.972,3.631,1,3.631,0,1,7,-2,5.99,-1.005,NA,6.96,-0.969,8.60
9957,1.792,4.251,1,4.251,0,1,7,-2,5.89,-1.105,-2.705,6.96,-1.069,8.60
9957,1.995,5.155,1,5.155,0,1,7,-2,6.90,-0.100,-1.700,6.96,-0.064,8.60
9962,2.261,0.007,0,0.000,0,1,7,-2,7.90,0.900,0.000,5.93,1.975,7.90
9962,2.001,0.647,0,0.000,0,1,7,-2,6.49,-0.505,-1.405,5.93,0.570,7.90
9962,2.250,2.482,0,0.000,0,1,7,-2,6.20,-0.805,NA,5.93,0.270,7.90
9962,2.663,3.713,0,0.000,0,1,7,-2,4.39,-2.605,-3.505,5.93,-1.530,7.90
9962,2.599,4.636,0,0.000,0,1,7,-2,3.69,-3.305,-4.205,5.93,-2.230,7.90
9962,2.833,5.963,0,0.000,0,1,7,-2,5.89,-1.105,-2.005,5.93,-0.030,7.90
9962,2.822,6.636,0,0.000,0,1,7,-2,6.90,-0.100,-1.000,5.93,0.975,7.90
9968,1.621,1.020,0,0.000,0,1,6,-3,5.70,-1.305,0.000,6.47,-0.779,5.70
9968,1.591,1.940,0,0.000,0,1,6,-3,5.39,-1.605,-0.300,6.47,-1.079,5.70
9968,1.586,2.844,0,0.000,0,1,6,-3,6.90,-0.100,1.205,6.47,0.426,5.70
9968,1.532,3.709,0,0.000,0,1,6,-3,8.60,1.600,2.905,6.47,2.126,5.70
9968,1.491,4.863,0,0.000,0,1,6,-3,10.10,3.100,4.405,6.47,3.626,5.70
9968,1.458,5.786,0,0.000,0,1,6,-3,7.90,0.900,NA,6.47,1.426,5.70
9968,1.462,6.863,0,0.000,0,1,6,-3,6.49,-0.505,0.800,6.47,0.021,5.70
9968,1.488,7.683,0,0.000,0,1,6,-3,5.99,-1.005,0.300,6.47,-0.479,5.70
9968,1.501,8.523,0,0.000,0,1,6,-3,6.20,-0.805,0.500,6.47,-0.279,5.70
9968,1.557,9.850,0,0.000,0,1,6,-3,4.39,-2.605,-1.300,6.47,-2.079,5.70
9968,1.555,10.735,0,0.000,0,1,6,-3,3.69,-3.305,NA,6.47,-2.779,5.70
9968,1.345,12.100,0,0.000,0,1,6,-3,5.89,-1.105,0.200,6.47,-0.579,5.70
9968,1.518,12.535,0,0.000,0,1,6,-3,6.90,NA,1.205,6.47,0.426,5.70
9969,2.069,0.846,1,0.000,0,1,10,1,5.39,-1.605,0.000,6.54,-1.144,5.39
